@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Cough,nonCough}

@DATA
0.033716,0.028950,3.074397,0.098596,0.150183,0.227195,0.006982,0.048088,-24.437269,1.602049,0.352648,0.829016,0.091199,0.352845,0.128086,0.056605,0.188139,0.241362,0.059136,0.037196,0.056375,0.009603,0.001522,0.103957,0.003726,0.021978,0.006386,0.095266,0.000971,0.002721,0.009449,0.035930,0.006420,0.043751,0.000038,0.000313,0.000255,-0.000054,-0.000095,0.000274,0.000029,0.000092,0.013820,-0.004097,0.001965,0.002217,-0.000265,-0.002125,0.002145,0.000360,-0.004829,0.000647,0.002463,-0.000521,0.000375,0.000025,-0.000002,0.000092,-0.000006,0.000490,0.000049,-0.000991,0.000003,0.000046,0.000013,-0.000206,0.000002,-0.000190,0.011087,0.015767,0.137485,0.019994,0.028991,0.090707,0.003633,0.017379,0.829957,0.357891,0.207490,0.223688,0.174773,0.183375,0.156761,0.147103,0.179752,0.152198,0.147217,0.153158,0.135405,0.006627,0.001304,0.053293,0.003419,0.016750,0.005942,0.059162,0.000847,0.001899,0.007090,0.021046,0.005223,0.012555,0.010910,0.014133,0.192323,0.022976,0.036833,0.086132,0.004315,0.019409,0.583621,0.336495,0.208612,0.265874,0.224933,0.222049,0.214420,0.179499,0.219521,0.198395,0.192235,0.183165,0.187870,0.009964,0.001893,0.075493,0.005063,0.023206,0.007701,0.068390,0.001144,0.002572,0.010008,0.028377,0.006469,0.016088,nonCough
0.076782,0.049863,3.078742,0.166351,0.185879,0.602311,0.006823,0.121613,-23.423153,1.539687,-0.309261,0.066144,0.255656,0.187338,0.035092,0.057576,0.055795,-0.041778,0.067908,0.027265,0.033880,0.007723,0.003641,0.033126,0.005384,0.014623,0.010564,0.132187,0.003198,0.005611,0.007915,0.029925,0.006982,0.042263,0.000196,0.000018,0.000452,0.000311,0.000077,0.000997,0.000015,0.000271,0.001458,0.001289,-0.001020,0.003183,0.002132,-0.000864,-0.001983,-0.001185,0.000316,-0.001814,0.000580,-0.001011,0.001862,-0.000011,0.000017,-0.000033,-0.000000,0.000110,0.000006,-0.000227,-0.000001,-0.000000,0.000013,-0.000058,0.000008,-0.000064,0.063206,0.040888,0.312831,0.055051,0.024000,0.539250,0.006316,0.141051,1.474922,0.704971,0.602096,0.369693,0.306697,0.298440,0.262019,0.260249,0.269075,0.251935,0.239508,0.236844,0.180718,0.007507,0.004611,0.030085,0.007341,0.014276,0.015376,0.124609,0.004737,0.008365,0.010312,0.031304,0.008278,0.031245,0.061547,0.041689,0.468026,0.058288,0.027513,0.552626,0.007884,0.152515,1.739830,0.771898,0.651203,0.382326,0.353190,0.331790,0.306227,0.268717,0.319903,0.282406,0.280591,0.290719,0.216533,0.009339,0.005356,0.038798,0.009454,0.019695,0.019314,0.109681,0.005789,0.010982,0.013218,0.031795,0.011805,0.028118,nonCough
0.025406,0.045214,3.124361,0.082907,0.142723,0.120089,0.014064,0.036887,-25.484632,3.072975,-0.196457,0.170514,-0.239122,0.283187,0.124149,0.021786,-0.149742,-0.019951,0.013550,-0.069867,0.035444,0.010503,0.004191,0.047649,0.026566,0.046247,0.016559,0.028338,0.003038,0.007119,0.021576,0.016827,0.004999,0.027160,-0.000132,-0.000033,0.000366,-0.000429,-0.000787,0.001211,0.000000,-0.000141,-0.128331,-0.017135,0.001346,-0.000681,0.001464,-0.000486,-0.000629,0.000786,0.000212,0.000786,-0.000735,0.000345,0.000041,-0.000177,-0.000028,-0.000346,-0.000026,0.000767,-0.000096,-0.000279,-0.000005,-0.000048,-0.000125,-0.000103,-0.000044,0.000129,0.012750,0.026309,0.189933,0.031880,0.040524,0.096986,0.017195,0.025258,1.637399,0.465993,0.454945,0.295736,0.323518,0.236915,0.278988,0.214412,0.220049,0.205141,0.211586,0.170838,0.184206,0.011905,0.004478,0.037636,0.023020,0.030232,0.017893,0.026250,0.005146,0.007794,0.017133,0.014988,0.007192,0.008273,0.009715,0.025987,0.247236,0.030984,0.045084,0.084638,0.024345,0.022777,1.132999,0.480578,0.448301,0.325673,0.360549,0.266534,0.314648,0.253929,0.251897,0.245476,0.245647,0.211892,0.232440,0.015643,0.005960,0.043470,0.030230,0.033313,0.021882,0.030295,0.006400,0.008941,0.022377,0.016998,0.007587,0.010102,nonCough
0.081092,0.008502,3.180381,0.178143,0.180238,0.643301,0.004574,0.150592,-25.487248,1.423162,-0.769539,-0.419764,-0.752285,-0.091626,-0.382609,-0.165391,0.466826,0.232159,-0.048503,0.031432,-0.066666,0.012550,0.006761,0.005971,0.003002,0.002280,0.006133,0.013271,0.002433,0.005903,0.021049,0.068044,0.019091,0.026244,0.000273,0.000004,-0.000123,0.000295,0.000036,0.001938,0.000008,0.000225,0.003771,-0.001973,0.002582,0.004302,-0.004105,-0.000077,-0.000742,0.002404,0.003216,-0.000661,0.001168,0.003280,-0.001091,-0.000057,-0.000022,0.000004,0.000003,0.000000,0.000000,-0.000087,-0.000014,0.000006,0.000120,-0.000792,0.000293,-0.000165,0.042692,0.005005,0.159470,0.051896,0.016816,0.492253,0.003400,0.139473,1.113622,0.369653,0.377248,0.331647,0.287779,0.328876,0.254340,0.295547,0.293205,0.256656,0.220273,0.213587,0.227520,0.010835,0.006733,0.005421,0.002728,0.002226,0.005444,0.010169,0.002541,0.004494,0.023898,0.041674,0.019325,0.011043,0.055780,0.005753,0.245567,0.064405,0.020619,0.638614,0.004626,0.184812,1.216025,0.377323,0.373577,0.329496,0.289234,0.319475,0.289924,0.309328,0.269166,0.251332,0.242674,0.243407,0.248011,0.009799,0.007169,0.006006,0.002867,0.002278,0.006255,0.010176,0.002834,0.005733,0.024832,0.041164,0.019121,0.012605,nonCough
0.019300,0.049398,3.210657,0.075125,0.151843,0.024439,0.006475,0.025638,-24.185937,3.615551,-0.065097,-0.495091,-0.324571,0.511734,0.126655,0.061696,0.063635,0.206896,0.231010,0.097086,0.010591,0.006311,0.046191,0.026181,0.003392,0.022292,0.033840,0.029306,0.002533,0.009040,0.016195,0.018893,0.004035,0.023971,-0.000023,-0.000063,0.000136,-0.000096,-0.000284,0.000242,0.000020,0.000037,0.002786,0.002114,0.003276,0.000250,0.001038,0.000154,0.001022,0.002195,0.001155,-0.000069,-0.001818,0.004257,0.002783,0.000252,-0.000095,0.000085,0.000002,0.000103,0.000132,0.000133,0.000005,-0.000002,-0.000004,0.000079,0.000002,0.000049,0.003256,0.018559,0.106971,0.024407,0.039593,0.013562,0.005503,0.002519,0.765036,0.382119,0.391605,0.327159,0.270255,0.265626,0.239413,0.212018,0.208508,0.213800,0.188097,0.226388,0.192390,0.004509,0.022757,0.020359,0.002968,0.017749,0.028317,0.017801,0.002894,0.007615,0.015146,0.016855,0.003508,0.005692,0.003212,0.015452,0.141419,0.033443,0.055907,0.016376,0.007444,0.002341,0.742469,0.468073,0.383247,0.357884,0.287575,0.274309,0.233244,0.192651,0.212341,0.216418,0.209476,0.198238,0.214197,0.004835,0.017401,0.019619,0.002960,0.017030,0.020472,0.015264,0.002997,0.007462,0.018151,0.013539,0.003124,0.005313,nonCough
0.018462,0.029617,3.000954,0.071440,0.145940,0.043191,0.020127,0.026733,-27.861816,3.586548,-0.186310,0.136955,-0.232171,0.086343,-0.207929,-0.157056,-0.226921,-0.118687,-0.084314,-0.161602,-0.138942,0.068516,0.002976,0.041322,0.010561,0.019906,0.020511,0.077019,0.004797,0.006043,0.008093,0.023499,0.004582,0.040005,0.000015,0.000447,-0.001826,0.000187,0.000645,-0.000501,0.000446,0.000021,0.112775,0.017135,0.006487,0.005629,0.002021,0.004606,0.000563,0.002592,0.001507,0.000312,0.001982,-0.000343,0.001185,0.000004,0.000000,0.000154,0.000001,0.000060,0.000000,0.000725,0.000000,0.000000,0.000004,0.000344,0.000000,0.000198,0.010891,0.023118,0.224737,0.031295,0.046619,0.075332,0.029708,0.016820,2.731066,1.044535,0.490812,0.292805,0.318366,0.268318,0.238762,0.227864,0.181415,0.165480,0.170773,0.155152,0.164767,0.043263,0.003515,0.026644,0.009231,0.017780,0.024428,0.064410,0.004936,0.005973,0.006151,0.019109,0.005345,0.017782,0.009556,0.027133,0.301809,0.035814,0.055942,0.071436,0.041673,0.015121,1.875704,0.849037,0.541369,0.343287,0.348208,0.313829,0.255360,0.253824,0.213208,0.205900,0.210685,0.205900,0.192296,0.051997,0.005027,0.032756,0.010968,0.022045,0.030850,0.059367,0.005901,0.008405,0.008222,0.021503,0.007792,0.019428,nonCough
0.015469,0.180038,3.182589,0.068290,0.135733,0.030916,0.011311,0.020075,-21.231923,2.919347,0.038024,0.793966,-0.081305,0.426738,0.179383,-0.142960,-0.059879,-0.041438,-0.021347,-0.072269,-0.079852,0.044530,0.001315,0.033105,0.010568,0.017356,0.006786,0.046658,0.001894,0.005575,0.026572,0.091588,0.001439,0.034534,0.000035,-0.000271,0.000055,-0.000261,-0.000617,-0.000076,0.000055,0.000017,-0.001725,0.001071,-0.001813,0.001067,-0.002133,-0.000679,-0.000668,-0.000304,0.000979,0.000822,-0.000152,0.000566,0.002350,-0.000334,-0.000001,0.000355,0.000025,0.000059,0.000043,0.000086,-0.000004,0.000020,-0.000230,0.000041,0.000002,0.000002,0.003708,0.043006,0.069538,0.022132,0.040832,0.015933,0.005174,0.006992,0.539356,0.396637,0.225500,0.262858,0.213526,0.219617,0.210844,0.171354,0.160401,0.165897,0.152311,0.160882,0.175356,0.043322,0.001075,0.023575,0.011586,0.012113,0.006129,0.034780,0.003005,0.004398,0.021523,0.048106,0.001173,0.008671,0.004890,0.062756,0.102369,0.031025,0.058006,0.020232,0.006475,0.008986,0.762226,0.443326,0.279773,0.321254,0.279621,0.272268,0.257352,0.230931,0.212364,0.227998,0.219046,0.222429,0.229863,0.053893,0.001575,0.032315,0.016517,0.016440,0.008289,0.043821,0.003974,0.005046,0.027999,0.068209,0.001660,0.012402,nonCough
0.023458,0.039943,3.039133,0.075203,0.140471,0.040915,0.011121,0.030300,-23.772205,2.777501,-0.872237,-0.305121,-0.505877,-0.056190,-0.003271,0.260457,0.209185,-0.095882,-0.201269,0.093544,0.124828,0.027540,0.018961,0.042714,0.020986,0.016826,0.012615,0.013241,0.002667,0.008151,0.012343,0.015598,0.009732,0.020850,0.000025,-0.000078,0.001951,0.000175,0.000185,0.000197,0.000036,0.000071,-0.005012,-0.004910,-0.001249,-0.002741,0.002658,0.005071,0.003780,0.002386,0.002317,-0.003561,-0.001791,0.000086,0.000898,0.000303,-0.000109,-0.000042,0.000402,-0.000028,-0.000030,-0.000065,-0.000000,-0.000131,-0.000086,-0.000061,-0.000035,0.000088,0.004482,0.032835,0.235126,0.022254,0.040460,0.028782,0.005346,0.007426,1.243327,0.401040,0.385317,0.339664,0.344865,0.298785,0.274816,0.254716,0.218243,0.214135,0.249238,0.258602,0.192530,0.022414,0.018784,0.030464,0.023431,0.014497,0.013903,0.012982,0.003049,0.008882,0.014245,0.013273,0.011444,0.007297,0.005035,0.042571,0.335826,0.029588,0.054123,0.036528,0.007312,0.008383,1.460801,0.450445,0.411096,0.398516,0.376617,0.324295,0.295452,0.303019,0.270775,0.250561,0.282364,0.264208,0.216455,0.025633,0.026116,0.036495,0.020681,0.017179,0.015804,0.015254,0.003734,0.010202,0.017395,0.015946,0.013403,0.009351,nonCough
0.038237,0.024819,3.142188,0.112109,0.156393,0.262405,0.007926,0.049613,-24.679868,2.427477,0.554363,0.480106,0.146138,0.325449,-0.059191,0.045647,0.003464,-0.034481,-0.148401,0.239583,0.134272,0.012971,0.001173,0.054188,0.010037,0.050338,0.024179,0.063976,0.000637,0.003120,0.009978,0.056744,0.003180,0.040380,-0.000206,0.000239,-0.001080,-0.000298,-0.000160,-0.001664,0.000051,-0.000104,0.006170,-0.003125,-0.002647,0.001102,0.002112,0.002627,0.002136,-0.003309,0.002363,-0.000380,0.002795,-0.000500,0.000980,-0.000066,0.000003,0.000377,-0.000149,-0.000101,-0.000129,0.000402,-0.000000,-0.000005,-0.000089,0.000151,0.000001,0.000115,0.021754,0.015588,0.159082,0.029396,0.024288,0.224831,0.005501,0.053125,1.110954,0.529109,0.445694,0.356420,0.323535,0.271359,0.288252,0.258062,0.274452,0.240712,0.251300,0.237588,0.238192,0.012734,0.002404,0.045904,0.015398,0.037603,0.026456,0.049096,0.000917,0.003638,0.008539,0.042545,0.004638,0.011535,0.023223,0.020417,0.209402,0.031680,0.032395,0.232482,0.007262,0.059158,0.973942,0.474545,0.380203,0.331827,0.341736,0.294873,0.268847,0.248971,0.272133,0.242027,0.289936,0.254754,0.229427,0.014622,0.003226,0.044061,0.018081,0.038068,0.028208,0.060025,0.001130,0.004062,0.008648,0.044353,0.005558,0.012782,nonCough
0.069725,0.015873,3.048511,0.131291,0.157088,0.464481,0.009080,0.105165,-25.744031,2.213908,-0.360807,0.229385,0.039705,0.169682,0.137786,-0.055897,0.077833,0.001812,0.086903,-0.013438,-0.005955,0.009401,0.005304,0.039948,0.010484,0.020226,0.013247,0.052445,0.004326,0.008617,0.017611,0.028315,0.005809,0.024606,-0.000145,-0.000188,-0.006697,0.000509,0.000567,0.001068,0.000009,-0.000019,-0.094813,-0.000247,0.006907,0.001418,-0.007349,-0.003171,0.005530,0.003627,-0.002145,-0.002596,-0.002240,-0.000622,0.000117,0.000003,-0.000019,0.000398,0.000072,0.000428,-0.000011,0.000347,-0.000032,-0.000023,-0.000247,-0.000077,-0.000117,0.000085,0.056963,0.012682,0.237218,0.058672,0.027796,0.536210,0.004985,0.106318,1.636885,0.592237,0.668979,0.377839,0.484917,0.359161,0.284226,0.275505,0.264566,0.240284,0.207443,0.190984,0.194972,0.010157,0.007033,0.037707,0.013977,0.019177,0.017607,0.038589,0.007989,0.011679,0.016935,0.022613,0.007306,0.012880,0.064853,0.014978,0.333952,0.062460,0.035110,0.604350,0.005882,0.126142,1.594918,0.776443,0.681980,0.410718,0.510128,0.407715,0.335380,0.326817,0.284014,0.280425,0.264885,0.245914,0.250059,0.013638,0.009508,0.044015,0.018608,0.025362,0.022299,0.051205,0.010947,0.015731,0.022434,0.027074,0.010102,0.016142,nonCough
0.035304,0.050568,3.022829,0.100199,0.156667,0.192976,0.013525,0.048683,-25.368234,2.510751,-0.366719,0.002739,-0.160569,0.196586,-0.043634,-0.085017,-0.118854,-0.063281,-0.208183,-0.166056,-0.239596,0.030183,0.008230,0.035379,0.022986,0.021055,0.010421,0.029834,0.006820,0.007722,0.014055,0.025301,0.009165,0.024539,0.000027,0.000136,-0.000492,0.000172,0.000265,-0.000155,0.000031,0.000046,0.008924,0.000345,-0.006905,0.001600,-0.002979,0.001542,0.001624,-0.000976,0.001873,-0.000375,0.000761,0.000809,-0.001042,0.000018,0.000061,0.000032,-0.000001,-0.000946,0.000011,0.000233,0.000019,0.000071,0.000360,0.000012,-0.000194,-0.000136,0.027700,0.068567,0.341964,0.032317,0.031905,0.279822,0.009093,0.048822,2.876061,0.752573,0.682757,0.446549,0.389089,0.265395,0.304424,0.274718,0.281185,0.221703,0.256144,0.254022,0.268371,0.032716,0.011329,0.034950,0.025516,0.025216,0.011865,0.027815,0.011232,0.010195,0.015562,0.030478,0.011201,0.013032,0.027119,0.066768,0.491123,0.037872,0.040767,0.304265,0.009932,0.054911,2.112886,0.814924,0.577498,0.439933,0.415715,0.317531,0.350059,0.280944,0.305703,0.253568,0.261962,0.276671,0.281318,0.042631,0.015331,0.040301,0.031482,0.027353,0.016139,0.037912,0.014496,0.013525,0.019511,0.038101,0.014836,0.014818,nonCough
0.061205,0.020471,2.993230,0.148089,0.178486,0.439114,0.007227,0.095413,-25.652878,1.624924,-0.669168,-0.099184,0.004050,-0.063614,0.234230,0.210417,0.104234,0.075338,-0.045243,-0.005581,0.009786,0.018165,0.010262,0.052811,0.011530,0.019383,0.005193,0.034618,0.009924,0.006531,0.007367,0.014657,0.005852,0.024310,0.000665,0.000363,0.008876,0.000068,-0.000556,0.002128,0.000011,0.000754,0.112318,-0.012288,0.012948,-0.004381,-0.001250,-0.000847,0.000234,0.000743,-0.001269,0.001358,0.000260,0.001427,-0.001132,-0.000062,-0.000044,-0.000034,-0.000024,-0.000029,-0.000024,-0.000379,0.000001,0.000008,-0.000038,0.000000,-0.000050,-0.000082,0.033410,0.022293,0.288203,0.042353,0.028313,0.388847,0.004830,0.086427,1.858210,0.905028,0.673594,0.502540,0.390829,0.321546,0.289054,0.299729,0.254991,0.213555,0.210122,0.190380,0.168422,0.015103,0.013745,0.037148,0.011844,0.020442,0.007341,0.026572,0.009870,0.007535,0.007471,0.013026,0.007809,0.012550,0.035149,0.022007,0.358468,0.050179,0.033644,0.457048,0.005844,0.107845,1.364431,0.911336,0.599059,0.554609,0.450552,0.383059,0.308588,0.292978,0.281710,0.255540,0.242673,0.247090,0.207983,0.018722,0.016887,0.042100,0.015229,0.020827,0.009062,0.037337,0.011403,0.008346,0.009403,0.017851,0.009622,0.014384,nonCough
0.063910,0.014546,3.096521,0.133274,0.157326,0.551614,0.008911,0.107604,-28.907528,1.697445,0.094191,-0.057317,-0.216655,0.117380,0.210968,-0.002074,-0.033575,-0.118744,-0.065206,-0.002471,-0.039006,0.019205,0.003573,0.044227,0.016365,0.015680,0.013599,0.056499,0.002499,0.006795,0.014943,0.016475,0.005309,0.029785,-0.000233,-0.000131,-0.002539,-0.000124,0.000114,-0.003475,0.000045,-0.000617,-0.061815,0.006492,0.002488,0.009063,0.001372,0.007820,-0.002138,0.002532,0.005241,0.004846,0.000737,-0.001517,-0.000781,0.000004,0.000001,0.001776,-0.000006,-0.000216,-0.000132,0.000342,-0.000001,-0.000004,0.000002,0.000031,-0.000005,0.000411,0.048346,0.017079,0.205342,0.049432,0.027658,0.450061,0.006113,0.099769,2.942504,0.744930,0.597549,0.400572,0.419378,0.411089,0.329154,0.311480,0.309873,0.246249,0.281369,0.237395,0.249916,0.026231,0.005675,0.044021,0.019717,0.020501,0.015799,0.049670,0.003192,0.010213,0.016846,0.017351,0.008359,0.016375,0.045914,0.010299,0.257872,0.049021,0.034171,0.437269,0.007077,0.098364,1.831847,0.787813,0.485384,0.396785,0.424291,0.350149,0.298920,0.306027,0.305138,0.289569,0.281617,0.282230,0.287654,0.028324,0.007680,0.050376,0.022034,0.026833,0.018784,0.050330,0.003602,0.013400,0.018704,0.023261,0.010291,0.017323,nonCough
0.073174,0.041765,3.140159,0.181372,0.198277,0.579034,0.005061,0.091796,-22.901440,1.635426,0.138700,0.310847,0.247926,0.296193,0.070711,0.039030,0.083329,0.075689,0.073868,0.038850,0.033042,0.010679,0.004181,0.117527,0.004247,0.009781,0.005715,0.108870,0.001889,0.003541,0.010445,0.023853,0.001492,0.047761,-0.000052,0.000060,0.001455,-0.000178,-0.000068,0.001313,0.000022,0.000404,0.010875,-0.001563,0.001174,-0.001249,0.003794,0.003443,0.003458,-0.000360,0.000473,0.002408,-0.001057,0.000098,0.000506,0.000007,0.000006,-0.000024,0.000003,0.000080,0.000033,-0.001443,0.000010,-0.000011,0.000074,0.000384,0.000002,-0.000314,0.028509,0.019614,0.120713,0.024763,0.012300,0.243977,0.002926,0.064984,0.650354,0.384194,0.268867,0.205113,0.231707,0.209561,0.205215,0.172386,0.204386,0.198332,0.193230,0.168182,0.165635,0.009972,0.003860,0.086809,0.003678,0.009602,0.004316,0.088568,0.002111,0.002779,0.008417,0.017701,0.001434,0.024650,0.033180,0.023612,0.170515,0.025430,0.013992,0.274990,0.003339,0.076453,0.901587,0.510480,0.347747,0.275513,0.313035,0.260314,0.269452,0.226921,0.263364,0.252754,0.236468,0.227004,0.214837,0.013613,0.004311,0.122493,0.005114,0.014989,0.005340,0.133038,0.002793,0.003509,0.011900,0.026131,0.001659,0.032065,nonCough
0.098962,0.006465,3.098411,0.155870,0.143673,0.872029,0.006347,0.152587,-27.947107,0.370493,-0.732057,-0.747797,-0.096552,-0.291354,-0.264732,-0.305977,-0.062945,0.173532,0.127558,-0.081370,-0.016856,0.005336,0.007115,0.005338,0.008642,0.007398,0.007259,0.008206,0.006638,0.010068,0.016283,0.014255,0.009138,0.014687,-0.000198,-0.000019,0.000494,-0.000257,0.000162,-0.005565,0.000050,-0.000608,-0.019547,0.009538,-0.002432,0.002484,-0.003674,0.006378,-0.002439,-0.003761,-0.001276,-0.004845,-0.002838,0.000278,0.000850,-0.000074,-0.000011,0.000195,0.000617,0.000114,-0.000002,0.000014,0.000001,0.000006,0.000001,-0.000004,0.000003,0.000146,0.051223,0.007806,0.277455,0.039604,0.020616,0.422711,0.004200,0.081905,2.363733,0.782404,0.705521,0.520759,0.440412,0.457752,0.420411,0.407283,0.341193,0.340839,0.396732,0.330949,0.285854,0.006104,0.012973,0.007514,0.015257,0.011862,0.010037,0.011082,0.013079,0.016961,0.023567,0.020525,0.013154,0.010739,0.045616,0.006747,0.397422,0.032754,0.023699,0.391288,0.004844,0.078522,1.813217,0.762806,0.639591,0.527031,0.427639,0.357920,0.376213,0.365686,0.346903,0.342725,0.393362,0.320112,0.290367,0.007119,0.014429,0.010295,0.019052,0.015310,0.013373,0.014214,0.018318,0.019137,0.026336,0.023085,0.015382,0.012928,nonCough
